will_end_trend_at_period_t+1_or_not,t_period_log_views_per_day_percentage_change,appeared_times
False,-2.8977789059253065,18
False,-3.0068817103706,19
False,-3.4830403551590896,20
False,-2.6425664410240555,21
False,-2.75814483315836,22
False,-3.253875002057914,23
False,-3.106564141067824,24
False,-3.178888389264266,25
False,-3.294737348487254,26
False,-3.347119454803963,27
True,-3.328881684165216,28
False,-0.7743519662447972,1
False,-1.3987598339048783,2
False,-2.2466168650670677,3
False,-2.539663412173167,4
False,-2.857382833814695,5
False,-3.1536137262810784,6
False,-3.47956979137694,7
False,-3.5739382395375325,8
False,-3.612438900107183,9
False,-3.3842399627281297,10
False,-3.365637469288355,11
False,-3.4251363670091073,12
False,-3.2793920254779985,13
False,-3.7326261723969254,14
False,-3.9764229945431593,15
False,-4.351048851519079,16
False,-4.287726823958261,17
False,-4.10309229410671,18
False,-4.524244324127994,19
False,-5.24200380713467,20
False,-4.494816767648182,21
False,-4.705115152071177,22
True,-5.093031405679771,23
False,-0.46809082395534257,1
False,-0.99018386888837,2
False,-1.3690781454700194,3
False,-1.5730762413410262,4
False,-2.2285966400987416,5
False,-2.7987478596503377,6
False,-2.1516694254299122,7
False,-1.9974203512966604,8
False,-2.086256302196771,9
False,-2.4782164496467596,10
False,-2.6428997702473667,11
False,-3.1328041392679844,12
False,-4.000114585620174,13
False,-4.370896476876109,14
False,-4.144435302192707,15
False,-4.16235710555644,16
False,-3.900539154150595,17
False,-3.325207282739456,18
False,-3.5059784052917107,19
False,-4.559851026600173,20
False,-3.9223922837761074,21
False,-4.151857594011576,22
False,-4.2895273641334315,23
True,-3.917311876259513,24
False,-1.4126950332904435,1
False,-1.9571299283139318,2
False,-2.283028387501754,3
False,-2.7790112846181545,4
False,-3.1090894693221234,5
False,-3.803995696211371,6
False,-4.5473974727579645,7
False,-4.72956275109012,8
False,-4.732183844462395,9
False,-4.721911562746383,10
True,-4.7795982468696705,11
False,-1.8822103326436601,1
False,-3.1184382852236965,2
False,-3.0683898647825814,3
True,-3.3448204908510926,4
False,-1.4304545844616214,1
False,-2.4077014042666103,2
False,-3.5865643774467175,3
False,-3.7559685624863177,4
False,-3.9744352090892714,5
False,-4.370486988952142,6
False,-4.798243298650417,7
False,-5.150641857840068,8
False,-5.4483975404177025,9
False,-5.453440286277454,10
True,-5.289219140904517,11
False,-1.041939931802753,1
False,-1.9473579833079715,2
False,-2.650422508267292,3
False,-2.733142727855937,4
False,-3.5335973174465614,5
False,-3.9687684323049983,6
False,-4.537862475188255,7
False,-4.862685544069297,8
False,-4.933388189381896,9
True,-4.89159440189397,10
False,0.868350034465397,1
False,-1.3470199643476284,2
False,-2.9079940197952716,3
False,-2.931820451153756,4
False,-3.286171284721407,5
False,-3.369651108201301,6
False,-3.4502427583626036,7
False,-3.4706242282929343,8
False,-4.072590637478791,9
False,-3.5491294999655985,10
True,-4.074313962619597,11
False,-1.5283634757394955,1
False,-2.605024726960947,2
False,-3.4546942799264584,3
False,-3.1061503347131123,4
False,-3.501878744397675,5
False,-4.120027919000904,6
False,-4.479605042965436,7
False,-4.611311746390694,8
False,-5.261337618815904,9
True,-5.335893711291329,10
False,-2.3468238821460035,1
False,-3.343651442201257,2
False,-4.422117053864227,3
False,-5.346389854703268,4
False,-5.780409708782714,5
False,-5.6040383521882005,6
False,-6.08449786347919,7
False,-6.215844176268372,8
False,-6.393373215573922,9
False,-5.9963673692902555,10
False,-6.168498856808684,11
False,-4.936340266772979,12
False,-5.5560579985497895,13
False,-6.651459652228425,14
False,-7.374471505805917,15
False,-7.427154729250656,16
False,-7.407597614638109,17
True,-7.685137782910615,18
False,-1.8516757661560486,1
False,-2.4818911033489837,2
False,-3.0907818200178268,3
False,-3.309309585328734,4
False,-3.7123700823610615,5
False,-3.4797871450635562,6
False,-3.0413603071470283,7
False,-3.3500859698855607,8
False,-3.6598122918262868,9
True,-4.048737813190209,10
False,-1.2776275015606635,1
False,-1.894364472120322,2
False,-2.3890490195161265,3
False,-2.7164239056084702,4
False,-2.7090342456041947,5
False,-3.2880945532005157,6
True,-3.6966563031167463,7
False,-3.434067866559496,1
False,-4.904731863754485,2
False,-6.114508573254147,3
False,-6.554270118048487,4
False,-7.473343478336734,5
False,-7.1172363990683225,6
False,-7.5379009208927625,7
False,-7.988350164075336,8
True,-8.477042267973706,9
False,-6.849093826290155,1
False,-7.0508243760871485,2
False,-7.4812533545926065,3
False,-7.761401608720698,4
False,-10.097202293159526,5
False,-7.411666141705594,6
False,-8.060965540495497,7
True,-8.306403570642757,8
True,-3.8537854599004167,1
False,-3.00181429233279,1
False,-3.1959192930695908,2
True,-3.1260023181817753,3
False,-0.7170400682577823,1
False,-2.696463452151049,2
True,-3.3838797224253936,3
False,-0.0348713330639838,1
False,-1.5714230202427266,2
False,-2.250204188721936,3
False,-2.8001107113085864,4
False,-3.3615495085120415,5
False,-3.6902693364426478,6
False,-3.7759155704359224,7
False,-3.802918202192479,8
False,-3.7118146039031608,9
False,-3.5861508025269724,10
True,-3.8365492059675272,11
False,0.6200685530162198,1
False,-1.4101730387964542,2
False,-2.226014606142229,3
False,-2.422399671246769,4
False,-2.7262104979398956,5
False,-2.9188477003206437,6
False,-4.424871397176012,7
False,-4.518591696049804,8
False,-4.657267563687402,9
False,-4.713467906309754,10
False,-4.859901236047794,11
False,-4.835594510675113,12
False,-4.970653250530822,13
False,-5.205758929637538,14
False,-5.3053161168085206,15
False,-5.077483299934594,16
False,-4.820164750192214,17
False,-4.711294640961689,18
False,-4.8313580606986335,19
False,-4.109124240943517,20
False,-3.952146110200926,21
False,-4.575574815103784,22
False,-4.602070589675517,23
False,-4.789701203672226,24
False,-5.087023088664309,25
False,-5.057877419321492,26
True,-4.788656328737818,27
False,-0.34194107340520663,1
False,-0.8359456428825042,2
False,-1.2309637640924758,3
False,-1.7265663663442294,4
False,-1.7303119935325284,5
False,-1.8040535124198267,6
False,-1.9824327368904295,7
False,-2.152189471152984,8
False,-2.177582423791388,9
False,-2.2915879020576644,10
False,-2.5110279020830903,11
False,-2.4670452057832213,12
False,-2.5207466498022737,13
False,-2.766245432292356,14
False,-2.8014516306054946,15
False,-2.816008623588002,16
False,-2.8365241950699285,17
False,-3.053521813176913,18
False,-3.6435136441004548,19
False,-2.8273685937486452,20
False,-3.09071697154906,21
False,-3.295454001453276,22
False,-3.224138439230227,23
False,-3.2186394704588093,24
False,-3.429672067738315,25
False,-3.4865935332836533,26
False,-3.570146764702189,27
False,-3.5500709644556703,28
True,-3.5934647366874906,29
False,-0.7034552646850465,1
False,-2.2265860297215365,2
False,-2.744109951968164,3
False,-3.1064205525742468,4
False,-3.566741011417826,5
False,-3.775330158082803,6
False,-3.9854784302644237,7
False,-4.270919036813924,8
False,-4.6786955953498275,9
False,-4.5045105380740855,10
True,-4.76325819839014,11
False,0.2993093032223306,1
False,-1.0106351675690637,2
False,-1.6449139456514277,3
False,-1.906589615445934,4
False,-2.0048048670312255,5
False,-2.1580697052573297,6
False,-2.169239531684473,7
False,-2.1437329059344323,8
False,-2.2018438348569425,9
False,-2.3849406545200202,10
False,-2.5500995718822015,11
False,-2.676678685483861,12
False,-2.8078706448101567,13
False,-3.0006299434230033,14
False,-3.0634632986065053,15
False,-3.101640574847989,16
False,-3.2343161481158016,17
False,-3.4372788562047782,18
False,-3.8839814679862767,19
False,-3.3189188505230667,20
False,-3.254299743347627,21
False,-3.7623029685490423,22
False,-3.707572268034162,23
False,-3.7945727858871785,24
False,-3.9630088004389274,25
False,-4.07494331910511,26
False,-4.09978840980009,27
False,-4.164790823760914,28
True,-4.166909501913571,29
False,0.21637095626940525,1
False,-1.5247865317972453,2
False,-2.0274997521586933,3
False,-2.1365113713727526,4
False,-2.5546501034107663,5
False,-3.0668569258845935,6
False,-3.240726769044165,7
False,-3.002272042335959,8
False,-3.0634052028674414,9
False,-3.0159389042522715,10
False,-3.3615209586282915,11
False,-3.8877718327064517,12
False,-4.013426513145421,13
False,-3.5215235059382985,14
False,-3.2442564105367566,15
False,-2.8267700073861417,16
False,-3.0335437929576545,17
False,-3.428155494419456,18
False,-4.428247034180352,19
False,-3.9717379213889674,20
False,-4.289759266076025,21
False,-4.338250375085856,22
False,-4.019722014111014,23
True,-4.264801918240796,24
False,-1.4294328693613114,1
False,-2.949634998471279,2
False,-3.739706625874935,3
True,-4.276193319740087,4
False,-2.914907526856798,1
False,-3.5953342740903294,2
False,-4.132669646461795,3
False,-4.5116053736991875,4
False,-5.063053133842997,5
False,-4.775662433527679,6
False,-5.686742784610352,7
False,-5.755713381566299,8
False,-5.639471611949184,9
False,-5.886419117485572,10
True,-6.319086931917072,11
False,0.560678354072682,1
False,-1.75412139655365,2
False,-2.398394953568282,3
False,-3.090503240900635,4
False,-3.871493069827986,5
False,-4.2706737032854125,6
False,-3.975319939618626,7
False,-5.259115114762805,8
False,-5.097384020449785,9
True,-5.237796727011397,10
False,-0.9293653915805418,1
False,-2.341303519410354,2
False,-2.8163650178667132,3
False,-3.7465141124445394,4
False,-4.189877124859388,5
False,-4.30215032704117,6
False,-4.521450955924256,7
False,-4.698078122544564,8
False,-4.608114055719667,9
False,-4.660075370692044,10
True,-5.180784011035369,11
False,-2.4471267234417895,1
False,-3.1520304927462424,2
False,-4.018282995810006,3
False,-4.506351929570183,4
False,-4.9237609301178065,5
False,-4.1018851098240665,6
False,-5.1962455306,7
False,-5.538983578728098,8
False,-5.676437786913422,9
False,-5.8167962233288995,10
True,-5.897822716532233,11
False,-1.8060359174799123,1
False,-2.234592903873973,2
True,-3.105741463293498,3
False,-3.4389599045610604,1
False,-4.004339130949793,2
False,-4.238648771436374,3
False,-4.333558720074078,4
False,-3.9575578905998987,5
False,-5.163748757876063,6
False,-5.19746214479685,7
False,-5.33752387666897,8
False,-5.338634156211113,9
True,-5.353036990895199,10
False,0.6347970776482205,1
False,-1.514591240098668,2
False,-2.292043562190812,3
False,-2.650968857704684,4
False,-2.9967045633729303,5
False,-2.6275641255338553,6
False,-2.7199480804436034,7
False,-2.8597768116220377,8
False,-3.0381933563684838,9
False,-3.472588537995752,10
False,-3.9982772263675823,11
False,-4.829353020069677,12
False,-5.0538412578890926,13
False,-4.9931377793407705,14
False,-4.840532323211432,15
False,-4.841581865755351,16
True,-4.773028451349102,17
False,-0.3021856497914637,1
False,-0.7967510575243152,2
False,-1.5656074457071303,3
False,-2.063758683319875,4
False,-2.3419452966970686,5
False,-2.7827657310930363,6
False,-3.133969294949992,7
False,-3.3305079905745845,8
False,-3.193908682916022,9
False,-3.2358356916151574,10
False,-3.8581537820745835,11
False,-4.059582040368898,12
False,-3.834972629517847,13
False,-3.974533972142961,14
False,-3.860154445460326,15
False,-3.706812810941146,16
False,-3.9393688724687848,17
False,-4.42405622015997,18
False,-3.9409789639937896,19
True,-4.052961490707798,20
False,-0.7118926992169048,1
False,-1.3793477394237816,2
False,-1.9203525220092204,3
False,-2.344044478322577,4
False,-2.4752776493105197,5
False,-2.674695202612673,6
False,-2.9644214787537786,7
False,-2.9719819910926915,8
False,-3.0062170944444495,9
False,-3.1472970073098447,10
True,-3.4122263557213244,11
False,-0.6147239983992494,1
False,-1.333592691259394,2
False,-2.0665633646759316,3
False,-2.373663029335829,4
False,-2.2799192875205345,5
False,-2.62679626764137,6
False,-2.6686794608039053,7
False,-2.712477470075719,8
True,-2.9011304350099283,9
False,-1.9751429998758936,1
False,-3.523286028031734,2
False,-4.010308384002614,3
False,-4.294995408340768,4
False,-3.60165921892521,5
False,-3.676357861060216,6
False,-4.216963859628689,7
False,-5.269068124928584,8
True,-5.444497851407611,9
False,-1.0955687044260944,1
False,-2.3051480310262904,2
False,-2.3268273227514022,3
False,-2.393390760677266,4
False,-1.6151371274581288,5
False,-2.12807835406695,6
False,-2.3522633359336638,7
False,-2.747452950674655,8
False,-2.890652437141777,9
True,-2.880407011576078,10
False,-0.8579959906496822,1
False,-2.9067492571905373,2
False,-2.064629278389414,3
False,-2.8581108956779433,4
False,-3.524811337629332,5
False,-3.5409397654740853,6
False,-4.204977776942444,7
False,-5.384214177060919,8
False,-5.443312965729305,9
True,-5.465020512446415,10
False,-1.6228472373924403,1
False,-1.7294150098747554,2
False,-1.631451053417955,3
False,-2.075536869536429,4
False,-2.5370736640847764,5
False,-2.5930872405555396,6
False,-2.9124128714299995,7
True,-3.2354788778293306,8
False,0.3530722976542164,1
False,-1.0365231520470586,2
False,-1.7120042535991298,3
False,-2.276538142817007,4
False,-2.046922198774597,5
False,-2.344749379563405,6
False,-2.586184572999093,7
False,-2.8373444093504125,8
False,-2.843235994205913,9
False,-3.2255582141478323,10
False,-3.1492447088304196,11
False,-3.374922474311639,12
False,-3.5736018481587726,13
False,-3.658373370850623,14
False,-3.141759976620748,15
False,-3.9692157416397285,16
False,-3.526008323218345,17
True,-3.7378065057778564,18
False,-2.890455548587068,1
False,-3.1151438770267754,2
False,-3.5524640279178272,3
False,-3.3298428854613498,4
False,-3.6551086905557466,5
False,-4.118342054528678,6
True,-4.613069935124772,7
False,-2.890455548587068,1
False,-3.1151438770267754,2
False,-3.5524640279178272,3
False,-3.3298428854613498,4
False,-3.6551086905557466,5
False,-4.118342054528678,6
True,-4.613069935124772,7
False,-0.24626581566185327,1
False,-1.8425826422690041,2
False,-2.665156424922457,3
False,-3.4096342369419017,4
False,-3.7449249547825905,5
False,-3.8707435551110407,6
False,-3.8400788858509074,7
False,-4.21740200556975,8
False,-4.8384170973809475,9
False,-5.076458220886438,10
False,-5.231991242140813,11
False,-5.379593061417676,12
False,-5.178659553374746,13
False,-5.564567218305616,14
False,-4.9313248954108815,15
False,-5.037004501325761,16
False,-5.425836622146298,17
True,-5.983961764750511,18
False,0.04195211932672647,1
False,-0.9625309398980929,2
False,-1.3794193769510117,3
False,-1.6361565341272066,4
False,-1.8575070954349995,5
False,-2.068869442390284,6
False,-2.3286529855849833,7
False,-2.3609091626489915,8
False,-2.4025254124190365,9
False,-2.692204768271648,10
False,-2.6029640629645305,11
False,-2.65292050919721,12
False,-2.5663728452463905,13
False,-2.654846988872396,14
False,-2.837518094678302,15
False,-3.0208712070436463,16
False,-3.130840049155177,17
False,-3.5968923425991237,18
False,-2.8494733335308906,19
False,-2.9713962006986647,20
False,-3.4132437979984416,21
False,-3.1777909736496754,22
False,-3.204076088324183,23
False,-3.4432604001642417,24
False,-3.546892615916288,25
False,-3.595192601421332,26
False,-3.5312429052223164,27
True,-3.5264795881473887,28
False,-0.9301842834987194,1
False,-2.171776801665215,2
True,-3.012637271979122,3
False,0.963779872729634,1
False,-0.5319898568530351,2
False,-1.147385872450824,3
False,-1.1573339139299348,4
False,-1.0172615450996805,5
False,-1.2137552627672172,6
False,-1.392618345199424,7
False,-1.4815993893129962,8
False,-1.6810489325435691,9
False,-1.9768393632253805,10
False,-1.9694550634289487,11
False,-2.092457852991715,12
False,-2.052751852271346,13
False,-2.134284498325871,14
False,-2.2769825639342365,15
False,-2.495149459632343,16
False,-2.6628123631223546,17
False,-3.0546507982422373,18
False,-2.4089157904841336,19
False,-2.442128852858836,20
False,-3.0246791880961723,21
False,-2.6203990046968437,22
False,-2.676457960409898,23
False,-2.881467254943666,24
False,-2.9004171076134257,25
False,-2.9175561760816553,26
False,-3.0349268555734916,27
False,-3.0396545997046887,28
False,-3.0769873783792225,29
False,-3.1879176316510276,30
True,-3.3002860502663975,31
False,0.19321730526583789,1
False,-1.3625348153762322,2
False,-2.065553253447475,3
False,-2.901312356608404,4
False,-3.5500027394247486,5
False,-3.533966383967547,6
False,-3.7655742949429016,7
False,-4.1927656571224805,8
False,-4.9182250720136,9
False,-4.934260859627088,10
False,-5.3351671713539845,11
False,-5.798516160525756,12
False,-5.820083607522157,13
False,-6.041806771649714,14
False,-6.1400879895086575,15
False,-5.631352264065549,16
False,-5.976722730763424,17
False,-6.113677585717358,18
False,-6.013616932642111,19
False,-6.378027775970764,20
False,-6.560509082095572,21
True,-6.311684665837448,22
False,0.24017747804558787,1
False,-0.9502102260976468,2
False,-1.499221430240662,3
False,-1.942057304603674,4
False,-2.2069143221678362,5
False,-2.1803581169725934,6
False,-2.1739732674045404,7
False,-2.486135860515969,8
False,-2.590346738820719,9
False,-2.865339082758412,10
False,-2.9182890438765323,11
False,-2.9575898690815645,12
False,-2.7847650100793926,13
False,-2.6511664526165695,14
False,-2.9930835471696406,15
False,-3.246196785080786,16
False,-3.379075732210936,17
False,-3.773658737554632,18
False,-3.065426028771345,19
False,-3.2132086425586674,20
False,-3.6976055939556627,21
False,-3.4060516272904438,22
False,-3.7064266333557048,23
False,-3.869185720488396,24
False,-4.005035577211911,25
False,-4.061654099756885,26
False,-4.110754884647995,27
True,-4.079181735567178,28
False,-1.60428975168737,1
False,-2.0942298142241977,2
False,-2.7957488407130247,3
False,-3.8186905369347213,4
False,-4.142610258161031,5
False,-4.336210680838407,6
False,-4.558527590576733,7
False,-4.188624770054961,8
False,-4.208093632461753,9
False,-4.447384140426949,10
False,-4.66293597708916,11
False,-4.395469672616486,12
False,-4.617868693972308,13
False,-5.022727455783225,14
False,-4.912431707025354,15
False,-4.623970934678238,16
False,-4.889210704808222,17
False,-5.46796823346922,18
False,-4.954701880026025,19
False,-5.343650038386199,20
False,-5.058605704767147,21
False,-5.084626246568128,22
False,-5.017883022743518,23
False,-5.373675039362547,24
False,-5.555481250900531,25
True,-5.696910392420201,26
False,-0.11093711090671778,1
False,-1.4292034750837714,2
False,-2.460779320424928,3
False,-3.2004236307411604,4
False,-3.5570138334953336,5
False,-3.561121684022955,6
False,-3.827211169719417,7
False,-4.103647605570026,8
False,-4.226937304568815,9
True,-4.2585560011109225,10
False,-0.44845844480873304,1
False,-1.1479081868705572,2
False,-1.4705641087796926,3
False,-1.581403046989003,4
False,-1.7813517818931357,5
False,-1.9319451069299827,6
False,-2.153435759432514,7
False,-2.3521389684414125,8
False,-2.4676531338800864,9
False,-2.6455687105043335,10
False,-2.62834463342142,11
False,-2.7801778715853547,12
False,-2.7715929693565498,13
False,-2.741724077705105,14
False,-2.75854341884785,15
False,-2.8360425839004684,16
False,-2.9090423779967525,17
False,-3.187230430762647,18
False,-2.916868377907296,19
False,-2.7152430920650135,20
False,-3.5908738808939735,21
False,-3.299638592037453,22
False,-3.2143602480014946,23
False,-3.311502121617037,24
False,-3.3741816159977467,25
False,-3.409654762936432,26
False,-3.429314610179777,27
True,-3.375456288339542,28
False,-1.6743823111698402,1
False,-2.574623093946075,2
False,-3.023569070865769,3
False,-3.554392139929852,4
False,-3.6809526535733186,5
False,-3.8167316829821525,6
False,-4.005352916227898,7
False,-4.185777467986416,8
False,-4.236114975277367,9
False,-4.763814067507137,10
False,-4.872167793481938,11
False,-5.075376797968479,12
False,-5.1093511846932325,13
False,-4.863728258510315,14
False,-5.038458158526317,15
False,-5.248140328159089,16
False,-5.4273448761549155,17
False,-6.321707400022655,18
False,-5.71195412380552,19
False,-5.7727467579700775,20
True,-6.369488769061631,21
False,-1.4456675067218436,1
False,-1.6603785825625956,2
False,-1.7837350740554299,3
False,-2.5618491860394994,4
False,-2.4957007205242707,5
False,-2.708393503326495,6
False,-3.258386886781592,7
False,-3.2931775013970648,8
False,-3.207926563292488,9
False,-3.685727276876034,10
False,-4.1999695538719894,11
False,-4.369566872401313,12
False,-4.429741311802732,13
False,-4.676197656478027,14
False,-4.802809876884962,15
False,-4.417657079490597,16
False,-4.571205984895196,17
False,-5.455591884414728,18
False,-3.6880576496988846,19
False,-3.215347701805116,20
False,-4.242280571923708,21
False,-4.296265533920378,22
False,-3.961228152574488,23
False,-3.629655877186035,24
True,-3.8831162179509855,25
False,0.06769019004401143,1
True,-0.9276205100219328,2
False,-1.2635208732687369,1
False,-2.2077860111068848,2
False,-2.637259128672204,3
False,-3.1084494192306296,4
False,-3.3440313375752537,5
False,-3.205153480819439,6
False,-3.532301210718733,7
False,-3.7527217655472533,8
False,-3.9843055619326173,9
False,-4.1765653770632305,10
False,-4.384146628299026,11
True,-4.626678915657448,12
False,-0.46457040658650167,1
False,-1.399939472632861,2
False,-2.1177225271940894,3
False,-1.6182422585327454,4
False,-3.5745787385219154,5
True,-3.78781940196884,6
False,0.16940744427381088,1
False,-1.5902433934273215,2
False,-2.168379914529574,3
False,-2.5592407868407037,4
False,-3.1021625044023935,5
False,-3.2758960751369597,6
False,-3.6750102695827622,7
False,-3.9805479900446237,8
False,-4.387064894424363,9
True,-4.281951308280827,10
True,-0.8962085239914973,1
False,-0.21875638428926708,1
False,-1.00696832089664,2
False,-1.7637648513567097,3
False,-1.7771174299724974,4
False,-2.809411856449081,5
False,-3.0294174096266033,6
False,-3.3460524539439684,7
False,-3.647455967442984,8
False,-3.7604687772562806,9
False,-4.156027298458314,10
False,-3.812932203403728,11
False,-3.6958851218348334,12
False,-3.5086780970867353,13
False,-3.451404791196565,14
False,-3.466987230400877,15
False,-3.4101724560849256,16
False,-3.398112186120955,17
False,-4.036621967745269,18
False,-3.327766582569134,19
False,-3.1315097939711407,20
True,-3.510594489737936,21
False,-0.9912704520655692,1
False,-1.728742598229567,2
False,-2.058252918982539,3
False,-2.227785751407527,4
False,-1.632715357012068,5
False,-1.6280386902748794,6
False,-2.3845643895453295,7
False,-2.831247315910265,8
False,-3.3853282134541725,9
False,-3.345360362697048,10
False,-3.05099912163604,11
False,-3.567584330624789,12
False,-3.7977988850922557,13
False,-3.7617670267653307,14
False,-4.133344895663229,15
False,-4.273804570712622,16
False,-4.136535550968347,17
False,-4.816152960883815,18
False,-3.670335987653068,19
False,-3.6336386108143337,20
False,-4.569827521069768,21
True,-4.438116808849595,22
False,-1.8660104313012311,1
False,-2.6580888566691923,2
False,-3.446738468959444,3
False,-4.063700342416726,4
True,-4.203838589558213,5
False,-1.8660104313012311,1
False,-2.6580888566691923,2
False,-3.446738468959444,3
False,-4.063700342416726,4
True,-4.203838589558213,5
False,-2.183878713289494,1
False,-3.6633823221804525,2
False,-4.349738943098235,3
True,-4.235546099456039,4
False,-1.5730773976000902,1
False,-3.696930292303647,2
True,-4.254725791799995,3
False,-3.6203001760705313,1
False,-3.870831914351398,2
False,-3.5104447232548353,3
False,-4.23413842645256,4
False,-4.549512745963474,5
True,-4.782429384345896,6
False,0.5924890099509437,1
False,-1.091324610104042,2
False,-2.3656002612389604,3
False,-3.364396696648403,4
False,-3.325116010600611,5
False,-3.600396265862086,6
False,-3.831074255763444,7
False,-4.117102464606292,8
False,-4.114973325199026,9
False,-4.425135401603447,10
False,-4.836141638324942,11
False,-4.2447293179354855,12
False,-4.310788660555192,13
False,-4.632341880451568,14
False,-4.708689688550097,15
False,-4.835070901511521,16
False,-5.5581998968137345,17
False,-4.899799454435657,18
True,-5.4456188817428135,19
False,0.35998548990300194,1
False,-1.1443664552526576,2
False,-1.308689497955704,3
False,-1.6675900309126754,4
True,-1.655649340172373,5
False,-0.3892822714200665,1
False,-2.0552437157116348,2
False,-2.811136144071882,3
False,-3.3509882174719388,4
False,-3.5837403644003123,5
False,-3.773643157938795,6
False,-4.116032857302199,7
False,-4.424367512385486,8
False,-4.9229677381967365,9
False,-5.171231627671219,10
False,-5.133061425487126,11
False,-5.374292254635083,12
False,-5.597994482682674,13
False,-4.561137846996401,14
False,-4.357561214001468,15
False,-4.734443162976497,16
False,-5.719674259223437,17
False,-5.2721422361781904,18
False,-5.614463692083716,19
False,-6.0362651446066735,20
False,-5.793047502136916,21
False,-5.828853337809267,22
False,-5.7724784397062505,23
False,-5.99324028238162,24
False,-6.291667119317132,25
False,-6.312705631561789,26
True,-6.290928944095976,27
False,-0.06564736938203028,1
False,-1.3056227825208677,2
False,-1.8120213594663517,3
False,-2.090836913556727,4
False,-2.2556918631479665,5
False,-2.3712392557971036,6
False,-2.4610131833845545,7
False,-2.4096185163624346,8
False,-2.685068917814278,9
False,-2.4368690977056753,10
False,-2.324222866017719,11
False,-2.5403724057827017,12
False,-2.6694260608659746,13
False,-2.6557592267246988,14
False,-2.7037183304140324,15
False,-3.1818699772863708,16
False,-3.771291130083222,17
False,-2.914610451380553,18
False,-3.1703513531837992,19
False,-3.438605220006804,20
False,-3.2605900595525728,21
False,-3.3153249618466702,22
False,-3.5469985923322978,23
False,-3.4826041640067547,24
False,-3.5677247781408705,25
False,-3.786381649626149,26
False,-3.729022651125303,27
True,-3.682783007809252,28
False,-0.11088420216866209,1
False,-1.2907750190472587,2
False,-2.8067105221857176,3
False,-3.3335165742126733,4
False,-3.8588078890932813,5
False,-4.122612267555087,6
False,-4.3090242498240485,7
False,-4.127561780140922,8
True,-4.281046694018349,9
False,-0.09628753439888844,1
False,-1.726574841605362,2
False,-2.321378540626087,3
False,-2.7113784307051914,4
False,-3.1457592135841415,5
False,-3.7288891431495146,6
False,-3.995642866003997,7
False,-4.243195452121744,8
False,-4.482380833867413,9
False,-4.233065495388881,10
False,-4.614783815582183,11
False,-4.465747712484189,12
False,-4.864927258293429,13
False,-4.871917138349402,14
False,-4.990541396314771,15
False,-5.174084619869397,16
True,-5.793024007808709,17
False,-2.12091267450788,1
False,-3.634573466204935,2
False,-4.5896374239867015,3
False,-5.147083394960247,4
False,-5.537383779919514,5
False,-4.808182479715659,6
False,-5.871571058374491,7
False,-5.832122657419773,8
True,-6.35329808237643,9
False,-0.740568127841129,1
False,-1.254350428335106,2
False,-1.5933777552860935,3
False,-1.8494654841236309,4
False,-1.9094790797304526,5
False,-2.0321223122559258,6
False,-2.1966276195081815,7
False,-2.275405883173502,8
False,-2.534697528528017,9
False,-2.6241689934020878,10
False,-2.812744765046716,11
False,-2.9776246308365715,12
False,-3.049760082492093,13
False,-2.8897634220226727,14
False,-3.241704655563852,15
False,-3.4936470129810044,16
False,-3.8838453683757534,17
False,-3.342364761999884,18
False,-3.5450013633343893,19
False,-4.105643614145861,20
False,-3.6851751878875207,21
False,-3.7438572217436303,22
False,-3.9531872385464015,23
False,-4.0409644331795365,24
False,-4.015186419826765,25
False,-4.357137310080942,26
True,-4.344022927333228,27
False,0.22045427283593796,1
False,-1.212763209894715,2
False,-2.308073317772792,3
False,-2.5606450811494645,4
False,-2.7012672250268857,5
False,-2.996283190255444,6
False,-3.4024073855760237,7
False,-3.517081921631142,8
False,-3.672722373404664,9
False,-3.8130802384203326,10
False,-4.00285098557466,11
False,-4.165609585954865,12
False,-4.284580228188658,13
False,-4.3221111271011114,14
False,-4.309184519270469,15
False,-4.24538286171523,16
False,-4.824478381892705,17
False,-4.206985445518517,18
False,-4.40310302456629,19
False,-4.935107677413063,20
False,-4.8678166826778115,21
False,-4.841418693716217,22
True,-4.886833358270957,23
False,-0.3145082148574204,1
False,-0.8797546052263002,2
False,-0.79167055411367,3
False,-1.3253926944338417,4
True,-2.108344723929305,5
False,1.0181602449372495,1
False,-0.38482647686194266,2
False,-1.5363642641591226,3
False,-2.057236712339138,4
False,-2.3291792559020523,5
False,-2.531326215743076,6
False,-2.5960323044928413,7
False,-2.620194159711849,8
False,-2.9826820668260066,9
False,-3.51182589865891,10
False,-3.2537641432953275,11
False,-3.2878743398972343,12
False,-3.7459272231422838,13
True,-4.0460931210345,14
False,-1.9082908777249226,1
False,-2.8305821486719416,2
False,-3.6286249953193708,3
False,-4.018440596016058,4
False,-4.3967526289083905,5
False,-4.761433873782955,6
False,-4.843881276432734,7
False,-4.8620313842258955,8
False,-4.996208183879935,9
False,-5.212165015759661,10
False,-5.36163017483889,11
False,-5.470997056545531,12
False,-5.577994001885546,13
False,-5.629045063445117,14
False,-5.561611681673104,15
False,-5.520174126410624,16
False,-5.008784145594761,17
False,-5.723847652049078,18
False,-6.204014021686656,19
False,-6.046968587762476,20
True,-5.869342419287352,21
False,-1.3226847902397485,1
False,-2.100050762325854,2
False,-2.702213875419786,3
False,-2.996399278418709,4
False,-3.16852821635186,5
False,-3.302800199321047,6
